features	cc_edu_pos_alexa647_intensity_nucleus_area_mean	cc_cc_n_objects	cc_g2_ph3_pos_n_spots_per_nucleus_area_mean	cc_edu_pos_n_spots_per_nucleus_area_mean	vb_percent_dead_only	vb_percent_dead	cc_polyploid_n_objects	cc_polyploid_high_n_spots_h2ax_mean	cc_edu_pos_high_n_spots_h2ax_mean	cc_cc_g2_ph3_neg_mean	vb_live_cell_width_length	vb_live_cell_area	cc_polynuclear_n_spots_mean	cc_g2_ph3_neg_high_n_spots_h2ax_mean	cc_g1_n_objects	cc_cc_g1_mean	cc_mitosis_ph3_pos_n_spots_mean	cc_g2_ph3_pos_n_objects	cc_cc_ph3_pos_hoechst_mitosis_mean	vb_percent_live	cc_polynuclear_high_n_spots_h2ax_mean	cc_g1_n_spots_per_nucleus_area_mean	vb_percent_all_apoptosis	cc_infection_percentage	cc_all_nucleus_roundness_mean	cc_cc_n_spots_per_nucleus_area_mean	cc_g2_ph3_neg_n_spots_mean	cc_cc_g2_ph3_pos_early_mitosis_mean	cc_all_large_round_polyploid_mean	cc_mitosis_ph3_neg_n_objects	vb_ros_back_mean	vb_percent_all_late_apoptosis	cc_g2_ph3_neg_n_objects	cc_all_nucleus_area_mean	cc_edu_pos_alexa647_intensity_nucleus_area_sum	cc_mitosis_ph3_pos_n_objects	cc_polynuclear_n_spots_per_nucleus_area_mean	cc_mitosis_ph3_neg_high_n_spots_h2ax_mean	cc_mitosis_ph3_pos_n_spots_per_nucleus_area_mean	cc_cc_edu_pos_mean	vb_num_live_cells	vb_infection_percentage	vb_percent_all_early_apoptosis	cc_edu_pos_n_spots_mean	cc_all_high_n_spots_h2ax_mean	vb_live_cell_roundness	cc_g1_plus_g2	vb_ros_mean	cc_cc_n_spots_mean	cc_cc_high_n_spots_h2ax_mean	cc_polynuclear_n_objects	cc_g1_high_n_spots_h2ax_mean	cc_g2_plus_all_m	cc_mitosis_ph3_neg_n_spots_per_nucleus_area_mean	cc_all_n_spots_per_nucleus_area_mean	cc_g1_n_spots_mean	cc_cc_ph3_neg_hoechst_late_mitosis_mean	cc_g2_ph3_neg_n_spots_per_nucleus_area_mean	cc_all_n_objects	cc_g2_g1	cc_all_n_spots_mean	cc_polyploid_n_spots_mean	cc_mitosis_ph3_pos_high_n_spots_h2ax_mean	cc_g2_ph3_pos_n_spots_mean	vb_percent_caspase_dead_only	cc_edu_pos_n_objects	cc_polyploid_n_spots_per_nucleus_area_mean	cc_all_large_notround_polynuclear_mean	cc_g2_ph3_pos_high_n_spots_h2ax_mean	cc_mitosis_ph3_neg_n_spots_mean
Nuclei_RadialDistribution_FracAtD_DNA_3of4	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
Nuclei_RadialDistribution_FracAtD_DNA_4of4	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0
Nuclei_RadialDistribution_FracAtD_ER_1of4	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.01863134693470724	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.00046843747057201553	0.0	0.0	0.0	-0.0	0.0
Nuclei_RadialDistribution_FracAtD_ER_2of4	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.01463958224816965	-0.003687669663475777	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0034730572554498417	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0
Nuclei_RadialDistribution_FracAtD_ER_3of4	0.0	0.0	-0.0020076504141627385	0.0	-0.004067843113201418	0.0004534103793281018	0.0	-0.0	-0.0	-0.0	0.0	-0.0006807600691376065	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.00033023214794545663	0.0	-0.0	-0.0	-0.0	-0.000914933607296967	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.04177334710999142	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.012243804650718225	0.0	-0.0	0.0	-0.0	-0.003858607500312988	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0
Nuclei_RadialDistribution_FracAtD_ER_4of4	0.0	-0.0	0.024420443923462244	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.004585082996132924	-0.0	-0.0	-0.0	-0.0	0.0	0.0
Nuclei_RadialDistribution_FracAtD_Mito_1of4	-0.0292251131583066	0.0	0.0	0.0	0.0	0.005366894101307472	0.0	-0.0	-0.0	-0.0	0.0	-0.003000532773150228	-0.024883278600624295	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.004922329225263655	-0.018977246787740466	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.023612869993214707	0.0	0.0	-0.0	0.0	0.0	-0.005978817398524111	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.005447474149462773	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.009070365819995894	-0.0	-0.0	0.0	0.0	-0.0008348427876059795	0.0	-0.0	-0.0
Nuclei_RadialDistribution_FracAtD_Mito_2of4	-0.0	0.0	-0.0	0.0	0.0	0.01782313569944555	-0.0	-0.0	-0.0	-0.0	0.002475039721173784	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.01734339146939882	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.1342341453823824	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0058395719256384955	-0.0	0.0	-0.0	-0.0	-0.0008617273196986825	-0.0	-0.0	-0.0	0.0	-0.001652129289598024	-0.0	-0.0	-0.0
Nuclei_RadialDistribution_FracAtD_Mito_3of4	0.06328796081355659	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.008284027424246294	-0.0	-0.0	0.032937267290980364	-0.0	-0.0	-0.0	0.0	0.014039210475634775	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.14178442980276318	0.0	-0.0	-0.0	0.0	-0.08125443058596038	0.0036861416193270016	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.014327203013732599	0.0064857235476115825	0.0	-0.0	-0.0021400254695854415	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.05424171736916146	-0.0	-0.0
Nuclei_RadialDistribution_FracAtD_Mito_4of4	-0.0	-0.0	0.0	0.0	-0.0	-0.017561019640632232	0.0	0.017084983554927425	0.0	0.0037590491777652183	-0.023584066505299497	0.0	0.0	0.0035386155049996434	0.0	-0.0	0.0	-0.0	-0.0	0.017541789878673057	0.013308324206892498	0.02623626500418829	-0.0	-0.0	-0.0	0.02517865113041497	0.03002828862495207	0.051490277840559755	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.04232057921046154	-0.008719130819810118	0.0	0.0	0.06310205212420554	0.05342917438301771	0.0	0.0	0.0	0.0	0.011457605150513871	0.02673973646663209	-0.0	0.0	-0.0	0.0	0.04322807542408452	0.0	0.0	0.00022740276790984878	0.0	-0.0	0.001037093339701849	0.0	0.0	0.0
Nuclei_RadialDistribution_FracAtD_RNA_1of4	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.014060536954188999	0.0	-0.01536775387374565	-0.0	-0.0	-0.017769922494366226	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0
Nuclei_RadialDistribution_FracAtD_RNA_2of4	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0
Nuclei_RadialDistribution_FracAtD_RNA_3of4	-0.0	-0.024095618552767012	-0.0	0.0	0.0	0.122370042147209	-0.031211472547636458	-0.0	-0.0	0.013551337942411736	-0.0	-0.0	0.0020872339427027613	0.0	-0.041879273210444226	-0.05076807967943179	0.0	0.0	-0.0	-0.12225535157266328	0.0	-0.0	0.00022668941571328234	0.0	-0.0	-0.0	0.0	0.017137675715344147	0.0	-0.008177646927295357	-0.0	0.04949396592565217	-0.0	0.0	-0.010245023915551108	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	2.4257178936813363e-06	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.04431643118843924	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.02006859669849468	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0065165633500283955	0.0	-0.00046211447162329555	0.0	-0.0
Nuclei_RadialDistribution_FracAtD_RNA_4of4	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0
Nuclei_RadialDistribution_MeanFrac_AGP_1of4	-0.0	0.0	-0.0	-0.0	-0.0	-0.008008988938074765	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.008440731020957548	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0
Nuclei_RadialDistribution_MeanFrac_AGP_2of4	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0
Nuclei_RadialDistribution_MeanFrac_AGP_3of4	0.0	0.00986086674406528	-0.0	-0.0	-0.0	-0.025583291368257564	-0.0	-0.0	-0.0	-0.014772173725150385	0.0	-0.0	0.0	-0.0	0.017102299933954856	0.0	0.0	0.0	-0.0	0.025668538604960944	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.005100702621644258	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0037450811969905484	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0
Nuclei_RadialDistribution_MeanFrac_AGP_4of4	0.0	-0.0	0.0	0.0	0.0	0.0029005939583729174	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0024011101100949324	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0
Nuclei_RadialDistribution_MeanFrac_DNA_1of4	-0.0	-0.0	0.0	0.011296741476424142	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.00019342583314694504	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0
Nuclei_RadialDistribution_MeanFrac_DNA_2of4	0.0	-0.0	0.0	0.0	-0.0	-0.01241109040181479	0.0	0.0	0.0	0.0	-0.00014722698924787784	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.01268634438208808	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0
Nuclei_RadialDistribution_MeanFrac_DNA_3of4	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
Nuclei_RadialDistribution_MeanFrac_DNA_4of4	-0.0	0.0	-0.0	-0.0	0.0	0.0354197888983835	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.03574095470033519	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0
Nuclei_RadialDistribution_MeanFrac_ER_1of4	-0.0	-0.0	-0.0	0.0	-0.0	-0.0889232249943792	0.0	0.0	0.0	-0.0	0.0	-0.004781211695970243	0.0	0.0	-0.0	-0.0	0.0	0.0	0.01884779846241131	0.08844570769599606	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.015844807523772597	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.036916242540176364	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.004995466575550127	-0.0	-0.0
Nuclei_RadialDistribution_MeanFrac_ER_2of4	-0.0	-0.0	-0.018309215185472686	0.0	-0.0	-0.0	0.003365818186574581	-0.0	0.0	-0.0	0.0	-0.03938373737297136	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.009671903288440675	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0001370267529718198	0.012634914287999118	0.0	0.0	0.0003921886754113103	-0.0	-0.0
Nuclei_RadialDistribution_MeanFrac_ER_3of4	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0
Nuclei_RadialDistribution_MeanFrac_ER_4of4	0.0	0.0	0.011702696930322103	-0.0	0.0	-0.0	-0.0043619348278582685	0.0	0.0	0.0	-0.0	0.0005659795206569377	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.038113294772697925	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.013981453868945745	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.007258381151560663	-0.0	0.0	-0.0	-0.0	0.0	0.0
Nuclei_RadialDistribution_MeanFrac_Mito_1of4	-0.019628533253978713	-0.0	-0.0	0.0	0.0010853043593077724	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0032459257331355178	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.01858762634229566	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0
Nuclei_RadialDistribution_MeanFrac_Mito_2of4	-0.0	0.0	-0.004394557492030666	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.03554637143705954	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.1008769122591069	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.04878164206669977	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.012678526390449403	0.0	-0.0	-0.0	-0.0	-0.027420715465343512	-0.0	-0.0	0.0	-0.0	-0.0	-0.005913300983125562	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.02578729018891951	-0.0	0.0	-0.0	-0.0	-0.0	-0.0
Nuclei_RadialDistribution_MeanFrac_Mito_3of4	0.027335244678047963	0.008775977478039161	-0.0	0.0	-0.0	-0.018060275841598764	-0.0	-0.0	-0.0	-0.011944518548475176	0.005247564142214435	-0.0	-0.0	-0.0	0.022622820684803317	0.015046895039423663	-0.0	0.0	0.0	0.017443666708218675	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.003315626106979756	0.0	0.0	0.0	-0.0	-0.0	0.008322947441110748	-0.0	0.0	-0.0	-0.0	0.009968259736787293	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.003652710850850415	-0.0006442575665338416	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0
Nuclei_RadialDistribution_MeanFrac_Mito_4of4	-0.0	-0.0	0.0	-0.0	0.0	0.0001994057701746744	0.0	0.0	0.0	0.0019316418467759083	-0.0	0.039792650331210516	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.008249624759619047	-0.00011060388563515618	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.008224422804414556	-0.0	-0.0	-0.0	-0.0	0.0	-0.01956713457398376	-0.0	0.0	0.0	0.0	-0.011321329746905586	-0.0	0.005122574377973797	0.0007508463697880048	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.006347651399961348	0.0	0.0	0.0	0.0053280121013674	0.0	-0.007823905862183497	0.0	0.0	0.0	0.0
Nuclei_RadialDistribution_MeanFrac_RNA_1of4	-0.0	-0.0	-0.0	-0.0	-0.0	-0.07525407675794069	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.07543573017322197	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0
Nuclei_RadialDistribution_MeanFrac_RNA_2of4	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.02437958609697093	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0
Nuclei_RadialDistribution_MeanFrac_RNA_3of4	-0.0	-0.020022181151962644	-0.0	0.0	0.0	0.002156698661888814	-0.00092692383687765	-0.0	-0.0	0.013061574469771584	-0.0	-0.0	0.011073184145247229	0.0	-0.038484568069092465	-0.08999285518983093	0.0	0.0	-0.0	-0.0024543882530794056	0.0	0.0	0.005604737854357929	0.0	0.0	0.0	0.0	0.014845351681512063	0.05656549218422388	-0.0	-0.0	0.014919342622663048	-0.0017606177064350048	0.0	-0.011346471738058918	-0.0	0.0	-0.0	-0.0	0.038726696980045695	-0.0	0.0	0.005186742436342638	-0.0	0.0	-0.0	-0.10946333474623694	0.0	0.0	0.0	-0.0	0.0	0.0004932075814821147	-0.0	0.01159375224209714	0.0	-0.0	0.0	-0.012660087782828018	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0018139676396859482	0.0	-0.0	0.0	-0.0
Nuclei_RadialDistribution_MeanFrac_RNA_4of4	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.005682580841323048	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0
