Metadata_gene_name	Metadata_pert_name	Metadata_cell_line	n_measurements_paint	data_type_paint	Metadata_Plate	n_measurements_health	data_type_health
DOT1L	DOT1L-2	HCC44	6	cell_painting	SQ00014617	4	cell_health
DOT1L	DOT1L-2	HCC44	6	cell_painting	SQ00014617	4	cell_health
EGFR	EGFR-1	HCC44	6	cell_painting	SQ00014618	4	cell_health
EGFR	EGFR-1	HCC44	6	cell_painting	SQ00014618	4	cell_health
EGFR	EGFR-1	HCC44	6	cell_painting	SQ00014616	4	cell_health
EGFR	EGFR-1	HCC44	6	cell_painting	SQ00014616	4	cell_health
EGFR	EGFR-1	HCC44	6	cell_painting	SQ00014617	4	cell_health
EGFR	EGFR-1	HCC44	6	cell_painting	SQ00014617	4	cell_health
EGFR	EGFR-2	HCC44	6	cell_painting	SQ00014618	4	cell_health
EGFR	EGFR-2	HCC44	6	cell_painting	SQ00014618	4	cell_health
EGFR	EGFR-2	HCC44	6	cell_painting	SQ00014616	4	cell_health
EGFR	EGFR-2	HCC44	6	cell_painting	SQ00014616	4	cell_health
EGFR	EGFR-2	HCC44	6	cell_painting	SQ00014617	4	cell_health
EGFR	EGFR-2	HCC44	6	cell_painting	SQ00014617	4	cell_health
EGLN1	EGLN1-8	HCC44	6	cell_painting	SQ00014618	4	cell_health
EGLN1	EGLN1-8	HCC44	6	cell_painting	SQ00014618	4	cell_health
EGLN1	EGLN1-8	HCC44	6	cell_painting	SQ00014616	4	cell_health
EGLN1	EGLN1-8	HCC44	6	cell_painting	SQ00014616	4	cell_health
EGLN1	EGLN1-8	HCC44	6	cell_painting	SQ00014617	4	cell_health
EGLN1	EGLN1-8	HCC44	6	cell_painting	SQ00014617	4	cell_health
EGLN1	EGLN1-9	HCC44	6	cell_painting	SQ00014618	4	cell_health
EGLN1	EGLN1-9	HCC44	6	cell_painting	SQ00014618	4	cell_health
EGLN1	EGLN1-9	HCC44	6	cell_painting	SQ00014616	4	cell_health
EGLN1	EGLN1-9	HCC44	6	cell_painting	SQ00014616	4	cell_health
EGLN1	EGLN1-9	HCC44	6	cell_painting	SQ00014617	4	cell_health
EGLN1	EGLN1-9	HCC44	6	cell_painting	SQ00014617	4	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014618	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014616	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
EMPTY	EMPTY	HCC44	168	cell_painting	SQ00014617	112	cell_health
ERBB2	ERBB2-1	HCC44	6	cell_painting	SQ00014618	4	cell_health
ERBB2	ERBB2-1	HCC44	6	cell_painting	SQ00014618	4	cell_health
ERBB2	ERBB2-1	HCC44	6	cell_painting	SQ00014616	4	cell_health
ERBB2	ERBB2-1	HCC44	6	cell_painting	SQ00014616	4	cell_health
ERBB2	ERBB2-1	HCC44	6	cell_painting	SQ00014617	4	cell_health
ERBB2	ERBB2-1	HCC44	6	cell_painting	SQ00014617	4	cell_health
ERBB2	ERBB2-2	HCC44	6	cell_painting	SQ00014618	4	cell_health
ERBB2	ERBB2-2	HCC44	6	cell_painting	SQ00014618	4	cell_health
ERBB2	ERBB2-2	HCC44	6	cell_painting	SQ00014616	4	cell_health
ERBB2	ERBB2-2	HCC44	6	cell_painting	SQ00014616	4	cell_health
ERBB2	ERBB2-2	HCC44	6	cell_painting	SQ00014617	4	cell_health
ERBB2	ERBB2-2	HCC44	6	cell_painting	SQ00014617	4	cell_health
ERBB3	ERBB3-1	HCC44	6	cell_painting	SQ00014618	4	cell_health
ERBB3	ERBB3-1	HCC44	6	cell_painting	SQ00014618	4	cell_health
ERBB3	ERBB3-1	HCC44	6	cell_painting	SQ00014616	4	cell_health
ERBB3	ERBB3-1	HCC44	6	cell_painting	SQ00014616	4	cell_health
ERBB3	ERBB3-1	HCC44	6	cell_painting	SQ00014617	4	cell_health
ERBB3	ERBB3-1	HCC44	6	cell_painting	SQ00014617	4	cell_health
ERBB3	ERBB3-2	HCC44	6	cell_painting	SQ00014618	4	cell_health
ERBB3	ERBB3-2	HCC44	6	cell_painting	SQ00014618	4	cell_health
ERBB3	ERBB3-2	HCC44	6	cell_painting	SQ00014616	4	cell_health
ERBB3	ERBB3-2	HCC44	6	cell_painting	SQ00014616	4	cell_health
ERBB3	ERBB3-2	HCC44	6	cell_painting	SQ00014617	4	cell_health
ERBB3	ERBB3-2	HCC44	6	cell_painting	SQ00014617	4	cell_health
EZH2	EZH2-1	HCC44	6	cell_painting	SQ00014618	4	cell_health
EZH2	EZH2-1	HCC44	6	cell_painting	SQ00014618	4	cell_health
EZH2	EZH2-1	HCC44	6	cell_painting	SQ00014616	4	cell_health
EZH2	EZH2-1	HCC44	6	cell_painting	SQ00014616	4	cell_health
EZH2	EZH2-1	HCC44	6	cell_painting	SQ00014617	4	cell_health
EZH2	EZH2-1	HCC44	6	cell_painting	SQ00014617	4	cell_health
EZH2	EZH2-2	HCC44	6	cell_painting	SQ00014618	4	cell_health
EZH2	EZH2-2	HCC44	6	cell_painting	SQ00014618	4	cell_health
EZH2	EZH2-2	HCC44	6	cell_painting	SQ00014616	4	cell_health
EZH2	EZH2-2	HCC44	6	cell_painting	SQ00014616	4	cell_health
EZH2	EZH2-2	HCC44	6	cell_painting	SQ00014617	4	cell_health
EZH2	EZH2-2	HCC44	6	cell_painting	SQ00014617	4	cell_health
GLS	GLS-1	HCC44	6	cell_painting	SQ00014618	4	cell_health
GLS	GLS-1	HCC44	6	cell_painting	SQ00014618	4	cell_health
GLS	GLS-1	HCC44	6	cell_painting	SQ00014616	4	cell_health
GLS	GLS-1	HCC44	6	cell_painting	SQ00014616	4	cell_health
GLS	GLS-1	HCC44	6	cell_painting	SQ00014617	4	cell_health
GLS	GLS-1	HCC44	6	cell_painting	SQ00014617	4	cell_health
GLS	GLS-2	HCC44	6	cell_painting	SQ00014618	4	cell_health
GLS	GLS-2	HCC44	6	cell_painting	SQ00014618	4	cell_health
GLS	GLS-2	HCC44	6	cell_painting	SQ00014616	4	cell_health
GLS	GLS-2	HCC44	6	cell_painting	SQ00014616	4	cell_health
GLS	GLS-2	HCC44	6	cell_painting	SQ00014617	4	cell_health
GLS	GLS-2	HCC44	6	cell_painting	SQ00014617	4	cell_health
GPX4	GPX4-1	HCC44	6	cell_painting	SQ00014618	4	cell_health
GPX4	GPX4-1	HCC44	6	cell_painting	SQ00014618	4	cell_health
GPX4	GPX4-1	HCC44	6	cell_painting	SQ00014616	4	cell_health
GPX4	GPX4-1	HCC44	6	cell_painting	SQ00014616	4	cell_health
GPX4	GPX4-1	HCC44	6	cell_painting	SQ00014617	4	cell_health
GPX4	GPX4-1	HCC44	6	cell_painting	SQ00014617	4	cell_health
GPX4	GPX4-2	HCC44	6	cell_painting	SQ00014618	4	cell_health
GPX4	GPX4-2	HCC44	6	cell_painting	SQ00014618	4	cell_health
GPX4	GPX4-2	HCC44	6	cell_painting	SQ00014616	4	cell_health
GPX4	GPX4-2	HCC44	6	cell_painting	SQ00014616	4	cell_health
GPX4	GPX4-2	HCC44	6	cell_painting	SQ00014617	4	cell_health
GPX4	GPX4-2	HCC44	6	cell_painting	SQ00014617	4	cell_health
HIF1a	HIF1a-1	HCC44	6	cell_painting	SQ00014618	4	cell_health
HIF1a	HIF1a-1	HCC44	6	cell_painting	SQ00014618	4	cell_health
HIF1a	HIF1a-1	HCC44	6	cell_painting	SQ00014616	4	cell_health
HIF1a	HIF1a-1	HCC44	6	cell_painting	SQ00014616	4	cell_health
HIF1a	HIF1a-1	HCC44	6	cell_painting	SQ00014617	4	cell_health
HIF1a	HIF1a-1	HCC44	6	cell_painting	SQ00014617	4	cell_health
HIF1a	HIF1a-2	HCC44	6	cell_painting	SQ00014618	4	cell_health
HIF1a	HIF1a-2	HCC44	6	cell_painting	SQ00014618	4	cell_health
HIF1a	HIF1a-2	HCC44	6	cell_painting	SQ00014616	4	cell_health
HIF1a	HIF1a-2	HCC44	6	cell_painting	SQ00014616	4	cell_health
HIF1a	HIF1a-2	HCC44	6	cell_painting	SQ00014617	4	cell_health
HIF1a	HIF1a-2	HCC44	6	cell_painting	SQ00014617	4	cell_health
ITGAV	ITGAV-1	HCC44	6	cell_painting	SQ00014618	4	cell_health
ITGAV	ITGAV-1	HCC44	6	cell_painting	SQ00014618	4	cell_health
ITGAV	ITGAV-1	HCC44	6	cell_painting	SQ00014616	4	cell_health
ITGAV	ITGAV-1	HCC44	6	cell_painting	SQ00014616	4	cell_health
ITGAV	ITGAV-1	HCC44	6	cell_painting	SQ00014617	4	cell_health
ITGAV	ITGAV-1	HCC44	6	cell_painting	SQ00014617	4	cell_health
ITGAV	ITGAV-2	HCC44	6	cell_painting	SQ00014618	4	cell_health
ITGAV	ITGAV-2	HCC44	6	cell_painting	SQ00014618	4	cell_health
ITGAV	ITGAV-2	HCC44	6	cell_painting	SQ00014616	4	cell_health
ITGAV	ITGAV-2	HCC44	6	cell_painting	SQ00014616	4	cell_health
ITGAV	ITGAV-2	HCC44	6	cell_painting	SQ00014617	4	cell_health
ITGAV	ITGAV-2	HCC44	6	cell_painting	SQ00014617	4	cell_health
JAK3	JAK3-1	HCC44	6	cell_painting	SQ00014618	4	cell_health
JAK3	JAK3-1	HCC44	6	cell_painting	SQ00014618	4	cell_health
JAK3	JAK3-1	HCC44	6	cell_painting	SQ00014616	4	cell_health
JAK3	JAK3-1	HCC44	6	cell_painting	SQ00014616	4	cell_health
JAK3	JAK3-1	HCC44	6	cell_painting	SQ00014617	4	cell_health
JAK3	JAK3-1	HCC44	6	cell_painting	SQ00014617	4	cell_health
JAK3	JAK3-2	HCC44	6	cell_painting	SQ00014618	4	cell_health
JAK3	JAK3-2	HCC44	6	cell_painting	SQ00014618	4	cell_health
JAK3	JAK3-2	HCC44	6	cell_painting	SQ00014616	4	cell_health
JAK3	JAK3-2	HCC44	6	cell_painting	SQ00014616	4	cell_health
JAK3	JAK3-2	HCC44	6	cell_painting	SQ00014617	4	cell_health
JAK3	JAK3-2	HCC44	6	cell_painting	SQ00014617	4	cell_health
KIF11	KIF11-1	HCC44	6	cell_painting	SQ00014618	4	cell_health
KIF11	KIF11-1	HCC44	6	cell_painting	SQ00014618	4	cell_health
KIF11	KIF11-1	HCC44	6	cell_painting	SQ00014616	4	cell_health
KIF11	KIF11-1	HCC44	6	cell_painting	SQ00014616	4	cell_health
KIF11	KIF11-1	HCC44	6	cell_painting	SQ00014617	4	cell_health
KIF11	KIF11-1	HCC44	6	cell_painting	SQ00014617	4	cell_health
KIF11	KIF11-2	HCC44	6	cell_painting	SQ00014618	4	cell_health
KIF11	KIF11-2	HCC44	6	cell_painting	SQ00014618	4	cell_health
KIF11	KIF11-2	HCC44	6	cell_painting	SQ00014616	4	cell_health
KIF11	KIF11-2	HCC44	6	cell_painting	SQ00014616	4	cell_health
KIF11	KIF11-2	HCC44	6	cell_painting	SQ00014617	4	cell_health
KIF11	KIF11-2	HCC44	6	cell_painting	SQ00014617	4	cell_health
KRAS	KRAS-1	HCC44	6	cell_painting	SQ00014618	4	cell_health
KRAS	KRAS-1	HCC44	6	cell_painting	SQ00014618	4	cell_health
KRAS	KRAS-1	HCC44	6	cell_painting	SQ00014616	4	cell_health
KRAS	KRAS-1	HCC44	6	cell_painting	SQ00014616	4	cell_health
KRAS	KRAS-1	HCC44	6	cell_painting	SQ00014617	4	cell_health
KRAS	KRAS-1	HCC44	6	cell_painting	SQ00014617	4	cell_health
KRAS	KRAS-2A	HCC44	6	cell_painting	SQ00014618	4	cell_health
KRAS	KRAS-2A	HCC44	6	cell_painting	SQ00014618	4	cell_health
KRAS	KRAS-2A	HCC44	6	cell_painting	SQ00014616	4	cell_health
KRAS	KRAS-2A	HCC44	6	cell_painting	SQ00014616	4	cell_health
KRAS	KRAS-2A	HCC44	6	cell_painting	SQ00014617	4	cell_health
KRAS	KRAS-2A	HCC44	6	cell_painting	SQ00014617	4	cell_health
KRAS	KRAS-2B	HCC44	6	cell_painting	SQ00014618	4	cell_health
KRAS	KRAS-2B	HCC44	6	cell_painting	SQ00014618	4	cell_health
KRAS	KRAS-2B	HCC44	6	cell_painting	SQ00014616	4	cell_health
KRAS	KRAS-2B	HCC44	6	cell_painting	SQ00014616	4	cell_health
KRAS	KRAS-2B	HCC44	6	cell_painting	SQ00014617	4	cell_health
KRAS	KRAS-2B	HCC44	6	cell_painting	SQ00014617	4	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	SQ00014618	8	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	SQ00014618	8	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	SQ00014618	8	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	SQ00014618	8	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	SQ00014616	8	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	SQ00014616	8	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	SQ00014616	8	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	SQ00014616	8	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	SQ00014617	8	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	SQ00014617	8	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	SQ00014617	8	cell_health
LacZ	LacZ-2	HCC44	12	cell_painting	SQ00014617	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	SQ00014618	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	SQ00014618	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	SQ00014618	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	SQ00014618	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	SQ00014616	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	SQ00014616	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	SQ00014616	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	SQ00014616	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	SQ00014617	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	SQ00014617	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	SQ00014617	8	cell_health
LacZ	LacZ-3	HCC44	12	cell_painting	SQ00014617	8	cell_health
Luc	Luc-1	HCC44	15	cell_painting	SQ00014618	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	SQ00014618	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	SQ00014618	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	SQ00014618	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	SQ00014618	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	SQ00014616	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	SQ00014616	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	SQ00014616	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	SQ00014616	10	cell_health
Luc	Luc-1	HCC44	15	cell_painting	SQ00014616	10	cell_health
